Date,ATRCT,AVBLS,BCDDC,BCDDE,BCDDM,BCDDY,BLCHS,CPTRA,CPTRV,DIFF,ETRAV,ETRVU,HRATE,MIOPM,MIREV,MKPRU,MKTCP,MWNTD,MWNUS,MWTRV,NADDU,NETDF,NTRAN,NTRAT,NTRBL,NTREP,TOTBC,TOUTV,TRFEE,TRFUS,TRVOU,TVTVR
2017-10-14,17.1,1.025495081,9624790500,15914393,14453705,9511537,136535.163,35.58489028,0.7611644096,1123863285130,260329.3792,1448422310,7597986.383,-115388,10610179.12,5563.806567,92478045824,71336,17506205,127009.0575,660223,-1338786.571,309819,261995517,2278.080882,299488,16621362.5,1971283.384,281.5345822,1566403.957,953598649.5,14.28369384
2017-10-13,10.66666667,0.9775429869,9608876107,4604004,3575331,1141197,136395.6957,37.90742559,1.003620582,1123863285130,207938.5927,1107300180,8547734.68,-114618,10754101.42,5325.130683,88501874725,67572,17478003,113276.0801,588009,-1137938.325,293164,261685698,1916.104575,282958,16619662.5,1979554.766,174.4145147,928780.0838,680358364.3,14.12271014
2017-10-12,16.9,1.016095072,9604272103,22423852,21662194,19941247,136246.1316,31.07435115,1.08491683,1123863285130,173808.0597,837665469.6,7765589.023,-117810,8773873.838,4819.485767,80089009599,72162,17462897,104011.976,604454,-1007769.583,292459,261392534,2104.021583,282969,16617750,1778444.162,148.1728918,714117.1432,296445764.4,12.16119576
2017-10-11,10.43333333,0.9642725875,9581848251,12836879,12085330,4655161,136104.8944,34.19465984,0.882720496,1123863285130,245520.3227,1174146929,8938807.509,-117232,10009312.04,4782.28,79462424259,76375,17431605,167662.8514,613363,-1155329.995,303101,261100075,1894.38125,293330,16616012.5,1952289.668,167.2582099,799875.592,347920434.6,11.31603323
2017-10-10,15.4,0.9215362174,9569011372,10927791,9810292,3155522,135950.6108,34.78479811,0.9232532739,1123863285130,234154.7057,1118783648,8994675.056,-116211,9983563.753,4777.967817,79381217031,71130,17411895,137509.7354,585027,-1075604.456,296946,260796974,1844.385093,288111,16614012.5,2564018.877,149.3409866,713546.4275,397258570.2,11.86424275
2017-10-09,10.75,0.7644199011,9558083581,7678617,6625058,2381330,135802.2434,46.07969373,1.624487,1123863285130,146926.1665,676195487.5,10167893.54,-117157,10645075.68,4602.280883,76453090034,55380,17385625,89924.32762,496285,-1136025.439,238385,260500028,1309.807692,231239,16612000,1273611.937,111.7964751,514518.7799,282133882.8,11.77760591
2017-10-08,8.233333333,0.8365080696,9550404964,40009510,39077741,1297809,135663.119,39.42701337,1.647580382,1123863285130,126440.9062,553329639.8,8827072.415,-119102,8787392.867,4376.191667,72687340131,56453,17369309,89811.86104,505784,-964642.1805,231226,260261643,1463.455696,224347,16609725,1055525.544,108.2155643,473572.0508,89524651.87,12.15335878
2017-10-07,9.216666667,0.9204357925,9510395454,5779483,4876329,1750818,135530.9507,32.72649413,1.299924206,1123863285130,164357.3673,714231923.3,8882939.962,-119456,8954115.668,4345.603333,72170693759,73371,17340199,124397.7962,609682,-1060293.405,283699,260030417,1784.27044,273619,16607750,1383027.026,149.0212022,647587.0329,205812106.4,12.99080258
2017-10-06,14.51666667,1.018034224,9504615971,4265343,3445411,1988435,135384.6014,27.35721017,0.9178591378,1123863285130,187702.4665,814413222,6983443.366,-120804,7204663.746,4338.852,72049945835,72239,17312457,139377.5397,552622,-1067235.503,273243,259746718,2185.944,263375,16605762.5,1666611.727,160.3442403,695709.9278,87904264.42,14.05607305
2017-10-05,15.375,0.8374743657,9500350628,4012513,3306109,858901,135257.3472,32.87815054,1.293610116,1123863285130,140052.4633,591746166.8,7486251.289,-119036,7436308,4225.175,70155650735,51710,17300066,145153.9288,496067,-967164.3077,232826,259473475,1737.507463,224107,16604200,1468790.741,136.732834,577720.1517,204003764.2,12.35112804
2017-10-04,13.325,0.875862235,9496338115,2368270,1685510,1082817,135145.1256,37.13090282,1.515146745,1123863285130,161042.7787,691406024.5,10223761.09,-118773,10134350.23,4293.3066,71279730159,74707,17277818,148286.7358,591541,-848562.6904,282132,259240649,1541.704918,270946,16602525,1622695.283,152.5344188,654877.0271,256471830.9,12.13893431
2017-10-03,11.65,1.001502393,9493969845,4002726,3213153,1473318,134984.8428,30.56630855,1.063261214,1123590453770,193317.805,848062737.2,8380132.04,-117544,8729898.663,4386.88375,72823312135,67362,17255044,246481.9978,606137,-1089158.031,295002,258958517,1966.68,283862,16600237.5,2028711.649,180.47324,791715.1236,250398347.6,19.2328925
2017-10-02,15.85,0.9128472923,9489967119,7772552,7061481,2515110,134834.6175,37.34457211,1.52173232,1103400932960,114609.7428,499781337.7,7130546.525,-112325,7369621.814,4360.722967,72380860563,54545,17235273,90441.70544,416589,-932157.516,203653,258663515,1566.561538,196391,16598362.5,1439109.255,119.0534979,519159.3227,171779832.3,14.11236949
2017-10-01,10.11666667,0.7862133986,9482194567,3125674,2428941,1117742,134715.9473,37.23138467,1.193926776,1103400932960,152977.6779,663214577.9,7569349.388,-115370,7690943.394,4335.368317,71952969918,47963,17209910,88666.7123,467807,-873563.2186,212678,258459862,1541.144928,204213,16596737.5,1660940.92,101.4414579,439786.0827,222088521.7,12.78481916
2017-09-30,11.08333333,0.8328140118,9479068893,6335003,5223123,1490775,134607.4499,36.71849534,1.280729109,1103400932960,173950.3027,729473582.8,9269710.483,-114310,9047637.343,4193.574667,69592424013,64970,17191431,183209.6806,569237,-1009301.318,254438,258247184,1505.550296,243539,16595012.5,1960682.747,115.3321625,483654.0347,289284083.4,10.95568514
2017-09-29,11.325,0.8439419661,9472733890,4415616,3462219,2420724,134466.7043,35.73450203,1.172214135,1103400932960,200215.262,841302338.6,9708513.346,-113825,9528010.171,4201.98905,69723184108,70585,17162305,155487.745,561792,-1030553.821,275976,257992746,1559.186441,263177,16592900,2302851.101,134.4516022,564964.1604,275531143.2,15.92321236
2017-09-28,14.575,0.8489842857,9468318274,2882514,2376053,916681,134317.3266,32.2733117,1.153254129,1103400932960,171774.6854,721892560.2,8063002.609,-114377,8033183.851,4202.554983,69723276430,64731,17144987,181594.1632,548154,-960856.8997,257961,257716770,1754.836735,245436,16590687.5,2168984.579,143.4986526,603060.9775,357673848.7,12.57722366
2017-09-27,12.28333333,0.9622311087,9465435760,4500652,3607969,1155613,134192.5259,27.8104181,0.9470529446,1103400932960,197991.6352,774208153,7569349.388,-111397,7065925.442,3910.307383,64867502636,70603,17118097,223021.2847,544621,-829773.2616,263648,257458809,1910.492754,252939,16588850,2093406.991,150.0856113,586880.8741,175299977.8,11.20541702
2017-09-26,11.16666667,0.916413568,9460935108,3335756,2686648,1071582,134059.738,29.74920225,0.6649772437,1103400932960,257132.182,1013757770,6856294.736,-109645,6522957.248,3942.555,65395652604,56222,17097854,170637.5903,505248,-857347.5989,226603,257195161,1812.824,217489,16587125,1995684.921,147.3704968,581016.2888,284073950.9,11.55800144
2017-09-25,7.883333333,0.6567815241,9457599352,11641425,10750615,7796369,133945.1863,37.89792486,1.952551099,1103400932960,97112.70531,359612295.4,7953301.894,-109743,6815446.316,3703.04065,61417012141,44381,17081938,88682.0169,383448,-925387.7241,185277,256968558,1277.772414,178847,16585562.5,1119276.97,83.67519444,309852.6464,138592392.4,20.09440888
2017-09-24,7.933333333,0.6304796566,9445957927,4639614,3765335,2096672,133849.953,40.28476732,1.647614899,1103400932960,131990.5434,498447359,9105159.409,-109478,7983281.907,3776.3869,62626656253,49957,17056108,122349.3201,427804,-909301.2493,203861,256783281,1228.078313,196334,16583750,1314508.08,99.69585805,376490.1323,179361986,12.70942492
2017-09-23,14.425,0.8020077482,9441318313,5332716,4404990,3133515,133745.2933,29.63928406,0.9325078365,1103400932960,198889.9284,723462621.7,7624199.746,-108053,6520223.321,3637.50255,60315885096,54882,17032335,148500.0274,515183,-808136.1497,227615,256579420,1637.517986,217768,16581675,1875335.23,117.1641681,426184.9602,317303697.7,19.4708935
2017-09-22,7.216666667,0.7673945739,9435985597,9050528,8383306,6854913,133633.8143,33.48963022,1.240744728,1103400932960,188302.1375,688978348.9,9653662.988,-108922,8287404.385,3658.898183,60664303199,67667,16896609,148337.1836,533108,-828950.5431,255257,256351805,1450.323864,244380,16579937.5,1932727.589,136.3488442,498886.5382,385065464.6,28.97903313
2017-09-21,12.53333333,0.9482453846,9426935069,2564806,2138534,1284532,133498.7528,27.14850416,0.8690207138,1103400932960,185140.237,736406709.8,6417491.873,-109652,6147321.556,3977.561667,65938973200,62846,16881324,209120.9224,480582,-821133.0177,235723,256096548,2014.726496,225391,16577737.5,1939586.864,146.4070095,582342.9088,229919029.8,14.31565396
2017-09-20,19.575,0.956767609,9424370263,2949225,2448746,1155933,133387.8081,29.60105036,0.9760865548,1103400932960,217573.2679,857981325.8,8556655.83,-111882,8091884.16,3943.413333,65367103852,77104,16850903,158556.6273,578178,-912976.6575,282917,255860825,1813.570513,270846,16576275,1923284.605,173.7034153,684984.3639,349157038.3,11.89791525
2017-09-19,12.23333333,0.9119924094,9421421038,2700805,2041530,728609,133238.5524,32.9374281,0.8570547867,1052185622750,204865.328,838578661.7,6965995.452,-114094,6960684.992,4093.316667,67843960761,50564,16829685,240364.1954,481944,-879768.5193,218204,255577908,1718.141732,210114,16574325,2333957.294,168.3081004,688938.3523,425335356.1,11.67591168
2017-09-18,6.983333333,0.5814639148,9418720233,4892644,4332522,3066207,133122.7293,43.57345901,1.505971088,922724699725,152686.242,571971943.2,8072925.277,-109857,8368699.79,3746.060783,62082482021,50502,16806025,252344.7946,433778,-899493.6105,197683,255359704,1123.198864,190596,16572737.5,1738874.879,99.41066001,372398.3749,249840870.7,10.86073367
2017-09-17,11.925,0.7010672308,9413827589,13892084,13122569,4103512,133020.3917,36.80932363,1.115333404,922724699725,200156.9932,753316071.8,7751843.021,-108100,8161423.068,3763.62604,62365306432,56143,16775085,139806.4701,486762,-902899.3949,228257,255162021,1350.633136,220476,16570537.5,2240646.894,119.9178055,451325.7753,474370445.7,11.53149709
2017-09-16,11.925,0.8441772333,9399935505,3895081,3164454,1524425,132901.9113,29.24031187,0.5680982208,922724699725,398314.8352,1503345854,8256400.851,-109659,8227898.318,3774.265283,62533631277,59745,16751705,234033.2542,637364,-737205.3573,292079,254933764,1622.661111,277657,16568425,3534612.485,12.81949192,48384.1633,1267434716,17.49001472
2017-09-15,11.85,0.8023505805,9396040424,3981539,3299484,1707009,132749.9594,28.83797651,0.8688820498,922724699725,268015.0933,889710944,7981187.489,-108530,7489085.28,3319.63,54993571515,59137,16720764,231943.2451,552954,-913013.1687,268068,254641685,1540.62069,256389,16566175,3200145.084,153.7350359,510343.4372,736178849.4,17.63849177
2017-09-14,6.433333333,0.7137803895,9392058885,1773092,1288017,388449,132610.3504,37.74026262,0.9906803012,922724699725,253233.2059,1003125422,8715089.787,-110847,9617966.635,3961.271267,65614497261,61876,16699899,236199.1448,543777,-915203.0109,263320,254373617,1385.894737,251282,16564000,2831212.884,133.7314867,529746.6958,541722553.5,14.3109037
2017-09-13,8.925,0.7112392021,9390285793,3746627,3124663,699453,132474.7321,41.14656429,1.16312181,922724699725,214844.9057,906438524.1,8623352,-109903,10193192.47,4219.036617,69874102307,63428,16670992,201561.6314,549109,-1021799.686,256230,254110297,1362.925532,245104,16561625,2430941.861,148.9079562,628248.1197,311636501.3,14.81605039
2017-09-12,7.733333333,0.8293522586,9386539166,3316045,2669300,981315,132341.0192,39.1261242,1.168364597,922724699725,199829.2174,848892503.4,7981187.489,-107016,9592187.258,4248.090017,70345290811,66927,16633880,256546.834,537474,-824105.5574,253492,253854067,1456.850575,243006,16559275,2692005.498,159.7338304,678563.6903,250115590.4,12.63846259
2017-09-11,12.95,0.7842028551,9383223121,4154593,3583360,1023631,132196.7119,41.86187274,0.9240002817,922724699725,202190.2435,875474656,6329907.319,-109813,7845878.46,4329.955,71691497931,39777,16608847,84902.77678,412029,-833373.1917,193240,253600575,1400.289855,184514,16557100,1623220.049,143.23842,620215.9127,331793077.9,15.10009864
2017-09-10,7.216666667,0.731735858,9379068528,4356216,3727333,915295,132088.4919,45.33099777,1.269136382,922724699725,177865.0781,778259235.6,7751843.021,-109509,9554034.212,4375.55952,72439028688,49335,16577787,131828.3413,452503,-882282.9175,217890,253407335,1289.289941,208197,16555375,1849746.798,144.8504163,633801.6179,117381164.7,11.95217831
2017-09-09,8.333333333,0.9131877143,9374712312,2546750,1696123,733445,131964.8285,37.09819264,1.012291211,922724699725,237606.1058,1024260564,8027056.383,-112787,10028960.3,4310.750183,71356979357,65736,16543820,187564.4823,606485,-948553.5696,279488,253189445,1597.074286,265933,16553262.5,2168325.695,217.7657246,938733.6373,503768705.8,13.11431869
2017-09-08,11.8,0.8100413182,9372165562,5308320,4518059,1140290,131805.0207,44.61473841,0.9067575291,922724699725,271002.5245,1261424204,8072925.277,-117568,11050159.28,4654.6585,77039601933,58979,16519724,213112.6532,526959,-842211.8069,256374,252909957,1456.670455,244953,16551075,2233112.275,257.3357948,1197810.244,222544560.6,8.45213526
2017-09-07,7.9,0.9041358025,9366857242,2109848,1725605,314624,131662.4534,38.61000887,0.7917528382,903315386419,290191.5556,1347017552,7430760.766,-109653,10290919.41,4641.822017,76816932326,65085,16483747,253083.7293,587813,-855896.7243,276225,252653583,1705.092593,264180,16548875,2520446.769,272.599878,1265360.115,384503428.8,25.47399228
2017-09-06,8.825,0.7635656244,9364747394,1805978,1372819,469652,131515.9834,44.32075465,0.8776284214,888171856257,312706.9197,1403653848,8697798.703,-110944,11928773.77,4488.72014,74274178849,64429,16452279,301264.6218,601576,-911587.9659,277948,252377358,1410.903553,263568,16546850,6493150.039,281.9048031,1265391.767,467133132.5,16.68852996
2017-09-05,11.5,0.9276607771,9362941416,3364706,2598725,923245,131365.561,40.53881446,0.7673588935,888171856257,327474.1065,1422579715,7726470.929,-104249,10527922.27,4344.098317,71870445889,58478,16413878,312336.4643,561328,-741577.8429,269280,252099410,1538.742857,255198,16544387.5,2420753.396,325.4016802,1413576.891,513527217.6,27.2326262
2017-09-04,10.75,0.7657666623,9359576710,2123435,1438008,605167,131203.2203,51.50954206,1.263841338,888171856257,171234.7274,795926407.8,6799294.418,-104360,9700709.885,4648.159983,76890792076,43968,16396136,158482.4938,437076,-685880.2779,195289,251830130,1268.11039,186748,16542200,1424953.241,239.1352699,1111538.992,308302328,15.3818821
2017-09-03,11.025,0.8090010183,9357453275,8766719,8240270,1291988,131085.2923,45.26982913,1.167471533,888171856257,200475.9168,918257379.5,7240807.042,-104348,10374577.64,4580.38748,75760868526,53020,16362216,277865.3692,536081,-756099.4908,236811,251634841,1443.969512,224454,16540275,1580305.847,290.4992599,1330599.173,440710136.1,18.80197627
2017-09-02,11.625,0.9718795862,9348686556,11204308,10461848,8347169,130952.6161,44.28724844,1.023032472,888171856257,250015.7207,1228012220,7682319.667,-95810,12131997.84,4911.740017,81231461537,66264,16337365,241433.2336,591520,-832572.437,283670,251398030,1630.287356,270293,16538225,1802440.926,382.7420064,1879929.229,338585244.4,14.32665298
2017-09-01,14.15,0.9816415337,9337482248,4371241,3761933,2732120,130783.5091,41.45217104,0.9760708279,888171856257,251079.6171,1192190047,7196655.78,-94565,11260486.73,4748.255,78517382093,66779,16318023,251133.7833,589297,-818713.0283,280724,251114360,1722.233129,267739,16536050,1789355.676,413.2148969,1962049.7,220351499.9,21.38328752
2017-08-31,11.35,0.9833721131,9333111007,1961529,1647773,1097114,130623.5015,42.12172397,1.131159395,888171856257,219995.3022,1010875741,7417412.092,-94672,11046350.79,4594.98785,75973586549,68987,16285960,214579.5349,565808,-842594.5962,271466,250833636,1615.869048,258886,16534012.5,1638679.817,388.4975306,1785141.433,202687613.6,14.84361506
2017-08-30,15.95,0.9981771141,9331149478,2820318,2131380,465346,130458.295,38.09870984,0.9355274822,888171856257,248443.8123,1144825472,6578538.105,-91684,10384095.21,4607.98545,76178812261,67502,16264821,147970.0854,593017,-930409.3924,281116,250562170,1886.684564,265191,16531912.5,1958313.301,461.7601417,2127784.014,317010671.9,13.21796346
2017-08-29,11,0.9813002326,9328329160,2354306,1803587,667699,130309.5666,39.06855626,0.9449675999,888171856257,210661.0287,925154460.8,5695512.856,-91114,8451775.683,4391.673517,72594582814,50105,16236142,79754.73263,504370,-910772.6373,223771,250281054,1734.658915,215537,16530050,1720458.18,378.1784668,1660836.357,209634566.5,10.85027907
2017-08-28,11.08333333,0.9908020129,9325974854,2865606,2272892,1380505,130182.9788,38.17994614,1.279526478,888171856257,179468.1679,781459739.1,6843445.68,-91478,9642615.804,4354.308333,71969913143,64186,16203923,78560.37807,509082,-798667.7123,261891,250057283,1689.619355,239910,16528437.5,1285150.426,358.8427277,1562511.88,112660557.9,11.89330817
2017-08-27,20.51666667,0.9982181524,9323109248,3109638,2396257,1167746,130029.4045,33.45809771,1.087389184,888171856257,159815.193,696876277.1,4635882.557,-90694,7319121.602,4360.513317,72064023328,53786,16174158,77797.86296,472784,-790555.2879,226485,249795392,2157,219933,16526500,1402892.592,425.3131221,1854583.532,139377309.6,8.913349607
2017-08-26,17.11666667,0.9287589901,9319999610,4330831,3784481,1075241,129924.5916,35.38574,0.9626844121,888171856257,175375.8405,765174341.4,4459277.508,-91570,7153227.771,4363.05445,72100292859,44880,16141088,74938.03068,471224,-1030740.545,208169,249568907,2061.079208,199952,16525187.5,1419457.765,425.8158792,1857857.867,246665524.6,19.36984056
2017-08-25,12.65,0.9387862277,9315668779,1734158,1099861,538864,129830.787,35.10713076,0.9463752029,891643263405,174190.8737,756043560.9,4459277.508,-92207,6929315.638,4340.316717,71719067902,35753,16118648,71758.92153,423332,-1005765.167,203805,249360738,2017.871287,196200,16523925,1648686.54,385.9992342,1675358.929,218844386.9,13.39813975
2017-08-24,12.55,0.9865106667,9313934621,1611945,1252809,341842,129735.9696,33.44718536,0.9968048515,923233068448,253757.8622,1059426387,7297172.197,-91794,10230714.98,4174.95,68981289804,73047,16093158,121992.9291,628516,-839942.2773,315734,249156933,1985.748428,305147,16522662.5,2363819.529,541.9706815,2262700.497,257486335.9,14.51259349
2017-08-23,28.95,0.998175236,9312322676,1590446,1197595,321233,129579.1144,30.08731757,0.6699692254,923233068448,215933.0146,881477645.7,4084580.664,-90224,5749751.915,4082.180983,67440385317,40218,16057651,103914.562,419158,-837806.4064,196283,248841199,2205.426966,189037,16520675,1843217.528,334.1847451,1364202.611,504190986.2,10.3012154
2017-08-22,13.81666667,0.976487,9310732230,2183400,1594449,659000,129490.2768,29.63922194,0.8563885906,923233068448,202649.2394,819457187.5,5277828.948,-86257,6787387.377,4043.722,66800518312,44321,16030405,143697.206,501755,-814182.8614,236772,248644916,2058.886957,227242,16519562.5,2497994.704,297.9649648,1204887.483,123200186.5,8.490657978
2017-08-21,11.93333333,0.961449,9308548830,18401319,17623791,16767124,129377.9808,36.16574742,1.009991656,923233068448,181583.876,755018135.8,5966241.419,-86813,7392849.383,4157.958033,68681670539,44323,15992082,65566.89736,444725,-949528.537,210852,248408144,1621.938462,203607,16518125,1783558.84,208.9819963,868938.3703,177654410.1,11.07941163
2017-08-20,9.916666667,0.9664551589,9290147511,4068814,3188443,1606296,129252.9924,34.07811145,0.6869535498,923233068448,313472.6939,1323689300,6930018.879,-85027,8768358.088,4222.662214,69743600462,59168,15967771,114078.4117,535350,-878353.736,266832,248197292,1767.099338,258336,16516500,2352589.939,265.9117987,1122855.705,322665040.4,9.915080523
2017-08-19,14.425,0.9599873624,9286078697,2898789,2205144,1307564,129107.0577,29.10768965,0.7992036707,923233068448,275331.8089,1137241535,6838230.55,-84450,8775119.922,4130.440067,68212617156,53841,15936256,152380.8101,580732,-871975.846,312250,247930460,2095.637584,301461,16514612.5,2669279.009,337.9619231,1395931.468,373082615.8,11.97348718
2017-08-18,8.65,0.9786816034,9283179908,3489547,2897581,659500,128964.0196,32.43956727,0.8546314178,923233068448,304554.2552,1318331836,8215055.493,-84877,10849951.01,4328.725717,71479165578,73224,15913531,206512.9868,631515,-850221.9563,347319,247618210,1940.329609,337055,16512750,2790880.552,365.3163491,1581354.275,351792037.7,11.73699489
2017-08-17,14.25,0.9667277077,9279690361,2613743,2087667,1263459,128788.8355,31.29502626,0.8754950739,923233068448,225303.9529,982522797.1,5966241.419,-86054,8320553.071,4360.876871,72000312097,59145,15895133,192607.461,543436,-877937.3732,274866,247270891,2114.353846,266961,16510512.5,2954985.445,347.5250086,1515513.772,341988374.5,11.61066386
2017-08-16,15.05,0.9750699013,9277076618,2406262,1863938,894171,128663.1609,30.51495815,0.7868592321,923233068448,286004.1912,1206087776,6975913.044,-85816,9146734.445,4217.028329,69618446261,67660,15868134,322736.9389,650899,-861030.9732,311002,246996025,2046.065789,300436,16508887.5,2679106.222,350.4503826,1477859.191,592573698.1,15.93154813
2017-08-15,17.375,0.9552627615,9274670356,4435944,3954984,2777641,128514.9503,31.43433002,0.9188443034,923233068448,203972.3451,873611922.5,5966241.419,-84439,7782196.464,4282.992,70699295407,51703,15848250,213266.273,542909,-912203.2969,255362,246685023,1964.323077,247068,16506987.5,2822187.042,249.1882738,1067271.383,168021272.4,13.70479671
2017-08-14,8.45,0.9833201554,9270234412,6477807,5778862,3829018,128390.7662,31.95824644,0.9083028366,923233068448,224562.8841,926444962,6792336.385,-83657,8147957.34,4125.54802,68093665581,56181,15818738,158257.3312,516470,-811302.8598,263310,246429661,1779.121622,254611,16505362.5,2243479.262,189.7110465,782662.0321,381628414.2,11.05326872
2017-08-13,19.45833333,0.9799150296,9263756605,5052749,4417102,3342783,128245.2348,28.07294762,0.8400350994,923233068448,225972.9865,870629381.1,6195712.243,-82752,7067966.946,3852.802914,63584781056,57059,15795255,255160.1793,530699,-936157.9689,260521,246166351,1929.785185,252439,16503512.5,2414521.118,210.7524022,811987.4692,332122906.1,12.5265681
2017-08-12,11.93333333,0.9671709028,9258703856,5549818,4586198,3035586,128112.9462,26.027902,0.7454999135,923233068448,272963.7744,991542730.4,6608759.726,-81666,7130610.587,3632.506667,59942989325,58884,15770223,166193.7275,580987,-866642.7339,284001,245905830,1972.229167,273509,16501825,3229999.644,234.9447023,853438.1973,195208159,15.13362529
2017-08-11,13.16666667,0.9812816418,9253154038,3019431,2389548,1579926,127973.6736,24.79958132,0.6642337513,923233068448,281254.3023,963128414.1,6149818.078,-82885,6163927.56,3424.4042,56502754910,55044,15754533,142476.4363,550474,-844924.1445,257965,245621829,1925.11194,249804,16500025,2835042.938,193.1860029,661546.9595,153824056.6,17.92981191
2017-08-10,11.7,0.9541659203,9250134607,4504434,4076015,3075519,127842.1819,24.22518829,0.7832401019,888074709978,240405.4528,807119553.2,6333394.737,-82653,6117048.549,3357.326317,55390344637,61912,15738376,167939.0479,532314,-880878.4835,260955,245363864,1890.978261,253174,16498350,2423175.598,157.9519131,530296.1146,199170114,11.90007835
2017-08-09,12.05,0.9792477073,9245630173,3402426,2996025,651565,127710.507,27.71508959,0.6131596856,860221984436,360275.3348,1245606696,7012946.153,-84156,7395323.699,3457.374333,57035007862,60026,15713084,194742.5798,587787,-760270.1622,275574,245102909,1680.329268,265704,16496625,2700000.26,159.0631105,549940.7155,241759565.1,9.002242608
2017-08-08,7.7,0.9436978235,9242227747,4383864,3793474,1246357,127549.9104,27.83677164,0.5002565812,860221984436,406656.6175,1385571339,6542565.619,-82168,6700311.568,3407.226833,56200758544,60848,15695040,295905.836,512717,-831678.359,249002,244827335,1627.464052,241118,16494575,2359919.573,121.8264918,415090.492,198345493,16.2196565
2017-08-07,12.425,0.7864340071,9237843883,7006227,6419718,5087508,127405.5246,29.9453756,0.5724841799,860221984436,321040.5569,1044204487,5986661.35,-85211,5802571.559,3252.562533,53643416122,47283,15277283,187015.9649,408435,-778555.2237,199627,244578333,1425.907143,193455,16492662.5,1759850.475,87.90639938,285921.0611,122798187.4,12.026985
2017-08-06,10.375,0.8812315932,9230837656,39189034,38489949,23636756,127295.4238,31.21958226,0.7609154863,860221984436,305693.1852,983755829.9,7568850.421,-84857,7255240.305,3218.115017,53069653155,56264,15265268,192359.3815,463849,-859411.0554,239771,244378706,1354.638418,232773,16490912.5,1958602.781,113.566787,365470.9825,344352179.1,18.30906712
2017-08-05,6.6,0.924147648,9191648622,7718331,6806493,2750080,127139.4459,28.65381876,0.5646826906,860221984436,416334.9214,1196484565,7654374.155,-84413,6553817.396,2873.851083,47386068358,56590,15235621,372843.4185,467900,-893799.9921,235792,244138935,1317.273743,229312,16488700,2329716.153,113.4712362,326099.4351,106217903.4,32.70790477
2017-08-04,11.11666667,0.8688547101,9183930291,28078520,27292170,24138383,126974.0234,24.25449474,0.5321165916,860221984436,347500.1501,970956325.8,5901137.617,-84507,5009853.066,2794.117717,46065116956,50621,15212409,224239.7771,427728,-897904.0561,213017,243903143,1543.601449,205843,16486462.5,2133227.079,124.1059542,346766.6454,113131475,17.33162467
2017-08-03,12.3,0.8780834671,9155851771,2910619,2445267,1720313,126854.1215,26.12955137,0.3871449826,860221984436,524484.353,1412768877,6499803.752,-85546,5295684.411,2693.633983,44403849136,51878,15193479,329531.9139,403175,-880721.9903,209321,243690126,1377.111842,203050,16484737.5,2820428.459,130.5148568,351559.2536,117440138.3,15.39044673
2017-08-02,11.75,0.7252916309,9152941152,4191219,3792816,2323880,126720.6528,39.84069042,0.3837282347,860221984436,505161.3213,1369195846,6371518.151,-84431,5102352.598,2710.413067,44675298136,37015,15157826,119229.2196,301131,-913877.9318,131875,243480805,885.0671141,130345,16482837.5,2633798.152,75.94662047,205846.7125,214878001.4,37.32133303
2017-08-01,17.225,0.9267220138,9148749933,4180310,3222516,1971275,126612.5843,24.90773503,0.3245989988,860221984436,618414.99,1772644311,6200470.684,-84823,5550844.923,2866.431667,47241588638,54422,15139904,334995.6388,485988,-921018.9837,231012,243348930,1593.186207,225772,16480975,2947402.79,194.8688662,558578.289,127009234.1,44.58564411
2017-07-31,12.375,0.8103373605,9144569623,6782670,6241885,1888979,126478.2096,29.46023902,0.4838442145,860221984436,408316.7191,1121219507,6285994.418,-85401,5226926.136,2745.955417,45251045529,43818,15107585,295116.9125,386558,-941491.7585,184145,243117918,1252.687075,180109,16479162.5,8866222.524,138.1168221,379262.6357,152859034.1,22.61436515
2017-07-30,12.875,0.8722031529,9137786953,8515347,7801855,3069791,126359.0901,27.32347138,0.621242025,860221984436,341085.5299,928609716.3,6713613.086,-80991,5536229.75,2722.512786,44859727987,53094,15087440,161157.6059,416822,-883125.9228,211134,242933773,1344.802548,205225,16477325,4134542.024,156.4666532,425982.464,127294021.5,53.26296137
2017-07-29,8.233333333,0.9168634067,9129271606,3745384,3104185,1386097,126222.1542,23.21825861,0.4320987048,860221984436,477537.0304,1328334474,6414280.018,-80397,5563273.167,2781.636583,45828471054,54565,15063641,220790.6806,487086,-888109.866,247207,242722639,1648.046667,240817,16475362.5,4203872.09,188.4313233,524147.4623,232077673.1,28.08470844
2017-07-28,8.483333333,0.9236066364,9125526222,5437215,4852932,1525965,126084.6246,24.56815375,0.6687961604,836351931635,312691.7727,827890554.6,6585327.485,-81115,5348202.5,2647.625,43615617342,54446,15035619,119161.9629,443425,-984011.3539,225369,242475432,1463.435065,220311,16473487.5,2481256.086,166.2705696,440222.1168,146490393.9,26.86359578
2017-07-27,9.15,0.9673388231,9120089007,5647310,5192024,4117828,125942.3892,21.03239897,0.739810555,804525194568,271020.0343,676202732.9,5878995.159,-75746,4829127.828,2495.028586,41097019289,55596,15012452,116623.1858,460146,-817012.7194,237853,242250063,1618.047619,232701,16471562.5,3704928.862,167.53482,418004.1649,176626997.8,23.47634519
